Source,Target,Type,Id,Label,timeset,Weight
126457237386280,283048951715725,Directed,6167,,,1
126457237386280,164814586897879,Directed,6168,,,1
126457237386280,34767149008,Directed,6169,,,1
159158590886384,54971236771,Directed,6170,,,1
159158590886384,236856329721874,Directed,6171,,,1
159158590886384,182418898478863,Directed,6172,,,1
159158590886384,135299372719,Directed,6173,,,1
159158590886384,110767978989316,Directed,6174,,,1
159158590886384,291981867486977,Directed,6175,,,1
159158590886384,80303969429,Directed,6176,,,1
159158590886384,61213649618,Directed,6177,,,1
159158590886384,205095032857458,Directed,6178,,,1
159158590886384,101585646583392,Directed,6179,,,1
159158590886384,1597670350454755,Directed,6180,,,1
159158590886384,241867085852973,Directed,6181,,,1
159158590886384,425425190912249,Directed,6182,,,1
159158590886384,848488028565008,Directed,6183,,,1
159158590886384,51491238316,Directed,6184,,,1
159158590886384,136659463030729,Directed,6185,,,1
159158590886384,127128043964568,Directed,6186,,,1
159158590886384,252862098066707,Directed,6187,,,1
159158590886384,263391853700567,Directed,6188,,,1
159158590886384,283048951715725,Directed,6189,,,1
159158590886384,114770718535802,Directed,6190,,,1
159158590886384,160882843998603,Directed,6191,,,1
159158590886384,112836955449317,Directed,6192,,,1
159158590886384,34767149008,Directed,6193,,,1
182222501810087,205879976105633,Directed,6194,,,1
182222501810087,61213649618,Directed,6195,,,1
182222501810087,96599902887,Directed,6196,,,1
182222501810087,126239585051,Directed,6197,,,1
203873636383143,178780105279,Directed,6198,,,1
203873636383143,114868975193680,Directed,6199,,,1
16491263634,757923197634073,Directed,6200,,,1
16491263634,260819157288541,Directed,6201,,,1
16491263634,103968882986248,Directed,6202,,,1
16491263634,34767149008,Directed,6203,,,1
16491263634,51491238316,Directed,6204,,,1
16491263634,61213649618,Directed,6205,,,1
180256032046032,16491263634,Directed,6206,,,1
180256032046032,125024854112,Directed,6207,,,1
180256032046032,814755701999317,Directed,6208,,,1
180256032046032,114325988648006,Directed,6209,,,1
180256032046032,252862098066707,Directed,6210,,,1
180256032046032,61213649618,Directed,6211,,,1
221461167951955,343746197749,Directed,6212,,,1
221461167951955,48966795116,Directed,6213,,,1
221461167951955,140105776009863,Directed,6214,,,1
221461167951955,283909885055510,Directed,6215,,,1
150199001742246,682465328448639,Directed,6216,,,1
150199001742246,61213649618,Directed,6217,,,1
309133815849921,1444320322459405,Directed,6218,,,1
309133815849921,176629862359769,Directed,6219,,,1
309133815849921,19673334536,Directed,6220,,,1
309133815849921,61213649618,Directed,6221,,,1
309133815849921,114325988648006,Directed,6222,,,1
309133815849921,34767149008,Directed,6223,,,1
309133815849921,51491238316,Directed,6224,,,1
309133815849921,138171956193710,Directed,6225,,,1
309133815849921,16491263634,Directed,6226,,,1
309133815849921,180256032046032,Directed,6227,,,1
309133815849921,112836955449317,Directed,6228,,,1
309133815849921,23200868598,Directed,6229,,,1
309133815849921,253590865334,Directed,6230,,,1
309133815849921,252862098066707,Directed,6231,,,1
309133815849921,114476891932440,Directed,6232,,,1
309133815849921,260819157288541,Directed,6233,,,1
309133815849921,127128043964568,Directed,6234,,,1
309133815849921,814755701999317,Directed,6235,,,1
309133815849921,105496182898573,Directed,6236,,,1
309133815849921,221461167951955,Directed,6237,,,1
309133815849921,119677581444554,Directed,6238,,,1
309133815849921,235122709860671,Directed,6239,,,1
528582947162730,567206813361123,Directed,6240,,,1
528582947162730,138171956193710,Directed,6241,,,1
528582947162730,61213649618,Directed,6242,,,1
528582947162730,221461167951955,Directed,6243,,,1
200526726682876,835499856505167,Directed,6244,,,1
200526726682876,283048951715725,Directed,6245,,,1
200526726682876,29092950651,Directed,6246,,,1
200526726682876,454069384605854,Directed,6247,,,1
200526726682876,277235069114536,Directed,6248,,,1
200526726682876,261518774014039,Directed,6249,,,1
200526726682876,381779978511929,Directed,6250,,,1
200526726682876,334124272964,Directed,6251,,,1
200526726682876,66197312668,Directed,6252,,,1
200526726682876,165878254250,Directed,6253,,,1
334124272964,112836955449317,Directed,6254,,,1
334124272964,283048951715725,Directed,6255,,,1
334124272964,454069384605854,Directed,6256,,,1
334124272964,34767149008,Directed,6257,,,1
334124272964,127128043964568,Directed,6258,,,1
334124272964,165878254250,Directed,6259,,,1
103186519776277,34767149008,Directed,6260,,,1
103186519776277,314118331960700,Directed,6261,,,1
103186519776277,165878254250,Directed,6262,,,1
464494376914217,1496218163986955,Directed,6263,,,1
464494376914217,112836955449317,Directed,6264,,,1
464494376914217,283048951715725,Directed,6265,,,1
464494376914217,277235069114536,Directed,6266,,,1
464494376914217,34767149008,Directed,6267,,,1
464494376914217,203354723030667,Directed,6268,,,1
464494376914217,38086600355,Directed,6269,,,1
464494376914217,270577976380974,Directed,6270,,,1
464494376914217,449881680467,Directed,6271,,,1
464494376914217,454069384605854,Directed,6272,,,1
464494376914217,334124272964,Directed,6273,,,1
464494376914217,103186519776277,Directed,6274,,,1
464494376914217,314118331960700,Directed,6275,,,1
464494376914217,127128043964568,Directed,6276,,,1
464494376914217,150458721659574,Directed,6277,,,1
464494376914217,165878254250,Directed,6278,,,1
454069384605854,464494376914217,Directed,6279,,,1
454069384605854,165878254250,Directed,6280,,,1
454069384605854,314118331960700,Directed,6281,,,1
314118331960700,34767149008,Directed,6282,,,1
314118331960700,185286104921004,Directed,6283,,,1
314118331960700,103186519776277,Directed,6284,,,1
314118331960700,150458721659574,Directed,6285,,,1
314118331960700,165878254250,Directed,6286,,,1
150458721659574,334124272964,Directed,6287,,,1
150458721659574,165878254250,Directed,6288,,,1
210703745629002,349480068560421,Directed,6289,,,1
210703745629002,425425190912249,Directed,6290,,,1
210703745629002,1408474549421296,Directed,6291,,,1
210703745629002,115005045196224,Directed,6292,,,1
210703745629002,198686230002,Directed,6293,,,1
210703745629002,126545974046623,Directed,6294,,,1
210703745629002,134647413266946,Directed,6295,,,1
210703745629002,108610905837079,Directed,6296,,,1
210703745629002,33851262136,Directed,6297,,,1
210703745629002,287721521243692,Directed,6298,,,1
210703745629002,115536151869534,Directed,6299,,,1
210703745629002,345686915456117,Directed,6300,,,1
210703745629002,21466516537,Directed,6301,,,1
210703745629002,240195336721,Directed,6302,,,1
210703745629002,253590865334,Directed,6303,,,1
210703745629002,356479139428,Directed,6304,,,1
210703745629002,136659463030729,Directed,6305,,,1
210703745629002,108421625845506,Directed,6306,,,1
210703745629002,371120078600,Directed,6307,,,1
210703745629002,284264064980768,Directed,6308,,,1
210703745629002,96599902887,Directed,6309,,,1
210703745629002,104720489592134,Directed,6310,,,1
210703745629002,110639758966172,Directed,6311,,,1
210703745629002,283048951715725,Directed,6312,,,1
210703745629002,34767149008,Directed,6313,,,1
210703745629002,142456715777578,Directed,6314,,,1
210703745629002,112836955449317,Directed,6315,,,1
210703745629002,211219822244084,Directed,6316,,,1
210703745629002,252862098066707,Directed,6317,,,1
210703745629002,104505619590204,Directed,6318,,,1
210703745629002,127128043964568,Directed,6319,,,1
210703745629002,214363211907911,Directed,6320,,,1
210703745629002,51491238316,Directed,6321,,,1
281979475252745,386825991372921,Directed,6322,,,1
281979475252745,215418185193719,Directed,6323,,,1
281979475252745,136659463030729,Directed,6324,,,1
281979475252745,147177015442032,Directed,6325,,,1
281979475252745,23200868598,Directed,6326,,,1
281979475252745,112836955449317,Directed,6327,,,1
281979475252745,61213649618,Directed,6328,,,1
281979475252745,126545974046623,Directed,6329,,,1
281979475252745,464494376914217,Directed,6330,,,1
281979475252745,155636824499047,Directed,6331,,,1
281979475252745,183060435149694,Directed,6332,,,1
281979475252745,256003241194439,Directed,6333,,,1
281979475252745,283048951715725,Directed,6334,,,1
281979475252745,217922684955583,Directed,6335,,,1
281979475252745,226380994085115,Directed,6336,,,1
281979475252745,159411297001,Directed,6337,,,1
281979475252745,208966514625,Directed,6338,,,1
281979475252745,181200461932644,Directed,6339,,,1
281979475252745,51491238316,Directed,6340,,,1
281979475252745,34767149008,Directed,6341,,,1
281979475252745,309133815849921,Directed,6342,,,1
281979475252745,309849335755951,Directed,6343,,,1
281979475252745,152234574853255,Directed,6344,,,1
281979475252745,175457055829249,Directed,6345,,,1
281979475252745,225867107444247,Directed,6346,,,1
281979475252745,288469724526795,Directed,6347,,,1
281979475252745,220237448034527,Directed,6348,,,1
281979475252745,413076465393156,Directed,6349,,,1
281979475252745,53506208350,Directed,6350,,,1
281979475252745,192146734187983,Directed,6351,,,1
281979475252745,205095032857458,Directed,6352,,,1
281979475252745,149712986577,Directed,6353,,,1
281979475252745,455822871116111,Directed,6354,,,1
281979475252745,63317898464,Directed,6355,,,1
476781909129475,224985840950131,Directed,6356,,,1
476781909129475,598497313498421,Directed,6357,,,1
476781909129475,243632385677295,Directed,6358,,,1
476781909129475,136659463030729,Directed,6359,,,1
476781909129475,127128043964568,Directed,6360,,,1
476781909129475,356479139428,Directed,6361,,,1
476781909129475,156993291020256,Directed,6362,,,1
476781909129475,309849335755951,Directed,6363,,,1
476781909129475,1408474549421296,Directed,6364,,,1
476781909129475,103418533031555,Directed,6365,,,1
476781909129475,182418898478863,Directed,6366,,,1
476781909129475,110767978989316,Directed,6367,,,1
476781909129475,324141684301788,Directed,6368,,,1
476781909129475,127490120652708,Directed,6369,,,1
476781909129475,205879976105633,Directed,6370,,,1
476781909129475,159158590886384,Directed,6371,,,1
476781909129475,208966514625,Directed,6372,,,1
476781909129475,241867085852973,Directed,6373,,,1
476781909129475,159411297001,Directed,6374,,,1
476781909129475,205095032857458,Directed,6375,,,1
476781909129475,165878254250,Directed,6376,,,1
476781909129475,51491238316,Directed,6377,,,1
476781909129475,61213649618,Directed,6378,,,1
476781909129475,34767149008,Directed,6379,,,1
476781909129475,226380994085115,Directed,6380,,,1
476781909129475,126545974046623,Directed,6381,,,1
266236683425193,357413301003224,Directed,6382,,,1
266236683425193,425425190912249,Directed,6383,,,1
266236683425193,182418898478863,Directed,6384,,,1
266236683425193,99158093147,Directed,6385,,,1
266236683425193,457934517637126,Directed,6386,,,1
266236683425193,189353597751741,Directed,6387,,,1
266236683425193,345686915456117,Directed,6388,,,1
266236683425193,156326747843559,Directed,6389,,,1
266236683425193,276132082402968,Directed,6390,,,1
266236683425193,34767149008,Directed,6391,,,1
266236683425193,157797730980547,Directed,6392,,,1
266236683425193,169987599723738,Directed,6393,,,1
266236683425193,117133158327433,Directed,6394,,,1
266236683425193,284264064980768,Directed,6395,,,1
266236683425193,134647413266946,Directed,6396,,,1
266236683425193,243632385677295,Directed,6397,,,1
266236683425193,132702043423272,Directed,6398,,,1
266236683425193,127128043964568,Directed,6399,,,1
266236683425193,136086673179064,Directed,6400,,,1
266236683425193,156993291020256,Directed,6401,,,1
266236683425193,107610032601862,Directed,6402,,,1
266236683425193,324141684301788,Directed,6403,,,1
266236683425193,110767978989316,Directed,6404,,,1
266236683425193,103418533031555,Directed,6405,,,1
266236683425193,159158590886384,Directed,6406,,,1
266236683425193,208966514625,Directed,6407,,,1
266236683425193,159411297001,Directed,6408,,,1
266236683425193,165878254250,Directed,6409,,,1
266236683425193,175457055829249,Directed,6410,,,1
266236683425193,110639758966172,Directed,6411,,,1
266236683425193,449881680467,Directed,6412,,,1
266236683425193,217922684955583,Directed,6413,,,1
266236683425193,252862098066707,Directed,6414,,,1
266236683425193,263391853700567,Directed,6415,,,1
266236683425193,164814586897879,Directed,6416,,,1
266236683425193,205879976105633,Directed,6417,,,1
266236683425193,205095032857458,Directed,6418,,,1
266236683425193,126545974046623,Directed,6419,,,1
266236683425193,136659463030729,Directed,6420,,,1
266236683425193,225867107444247,Directed,6421,,,1
266236683425193,198686230002,Directed,6422,,,1
266236683425193,112836955449317,Directed,6423,,,1
266236683425193,283048951715725,Directed,6424,,,1
266236683425193,61213649618,Directed,6425,,,1
266236683425193,181200461932644,Directed,6426,,,1
266236683425193,176649959135045,Directed,6427,,,1
266236683425193,131104023700342,Directed,6428,,,1
266236683425193,37107394336,Directed,6429,,,1
266236683425193,134788739899273,Directed,6430,,,1
266236683425193,119677581444554,Directed,6431,,,1
266236683425193,51491238316,Directed,6432,,,1
266236683425193,80303969429,Directed,6433,,,1
955171077842846,1824196731137810,Directed,6434,,,1
955171077842846,142456715777578,Directed,6435,,,1
955171077842846,21466516537,Directed,6436,,,1
955171077842846,190437687666949,Directed,6437,,,1
955171077842846,51491238316,Directed,6438,,,1
955171077842846,179490175400720,Directed,6439,,,1
955171077842846,343746197749,Directed,6440,,,1
955171077842846,321215951325560,Directed,6441,,,1
955171077842846,310667095671302,Directed,6442,,,1
955171077842846,291379050963608,Directed,6443,,,1
955171077842846,202081379813650,Directed,6444,,,1
955171077842846,115584131985139,Directed,6445,,,1
955171077842846,353770410248,Directed,6446,,,1
955171077842846,357413301003224,Directed,6447,,,1
955171077842846,350657958372680,Directed,6448,,,1
955171077842846,102091639968207,Directed,6449,,,1
955171077842846,202456989183,Directed,6450,,,1
955171077842846,130959500307427,Directed,6451,,,1
955171077842846,1404150473144190,Directed,6452,,,1
374809010319,402340073123304,Directed,6453,,,1
374809010319,107062515999088,Directed,6454,,,1
374809010319,26969639441,Directed,6455,,,1
174750465922802,110639758966172,Directed,6456,,,1
174750465922802,119677581444554,Directed,6457,,,1
174750465922802,34767149008,Directed,6458,,,1
174750465922802,23200868598,Directed,6459,,,1
174750465922802,283048951715725,Directed,6460,,,1
174750465922802,136086673179064,Directed,6461,,,1
174750465922802,112836955449317,Directed,6462,,,1
174750465922802,80303969429,Directed,6463,,,1
371120078600,1404150473144190,Directed,6464,,,1
371120078600,61213649618,Directed,6465,,,1
371120078600,122629161084065,Directed,6466,,,1
371120078600,483085598450062,Directed,6467,,,1
371120078600,195035507335757,Directed,6468,,,1
371120078600,682465328448639,Directed,6469,,,1
371120078600,182418898478863,Directed,6470,,,1
371120078600,112432842116375,Directed,6471,,,1
371120078600,80303969429,Directed,6472,,,1
371120078600,176649959135045,Directed,6473,,,1
371120078600,241867085852973,Directed,6474,,,1
371120078600,135299372719,Directed,6475,,,1
371120078600,203999956301716,Directed,6476,,,1
371120078600,106341799403090,Directed,6477,,,1
371120078600,226380994085115,Directed,6478,,,1
371120078600,99158093147,Directed,6479,,,1
371120078600,226130625557,Directed,6480,,,1
371120078600,110767978989316,Directed,6481,,,1
371120078600,357471934375146,Directed,6482,,,1
371120078600,390605281007307,Directed,6483,,,1
371120078600,260833087368590,Directed,6484,,,1
371120078600,136659463030729,Directed,6485,,,1
371120078600,142456715777578,Directed,6486,,,1
371120078600,105090206230520,Directed,6487,,,1
371120078600,110639758966172,Directed,6488,,,1
371120078600,125696091498,Directed,6489,,,1
371120078600,124283100972683,Directed,6490,,,1
371120078600,814755701999317,Directed,6491,,,1
371120078600,156993291020256,Directed,6492,,,1
371120078600,245640871929,Directed,6493,,,1
371120078600,33851262136,Directed,6494,,,1
371120078600,34767149008,Directed,6495,,,1
371120078600,104720489592134,Directed,6496,,,1
371120078600,356479139428,Directed,6497,,,1
371120078600,176684735737482,Directed,6498,,,1
371120078600,167360828952,Directed,6499,,,1
371120078600,51491238316,Directed,6500,,,1
121719127903312,195035507335757,Directed,6501,,,1
121719127903312,457934517637126,Directed,6502,,,1
121719127903312,1404150473144190,Directed,6503,,,1
121719127903312,110767978989316,Directed,6504,,,1
121719127903312,105090206230520,Directed,6505,,,1
121719127903312,345180472340897,Directed,6506,,,1
121719127903312,283048951715725,Directed,6507,,,1
121719127903312,112836955449317,Directed,6508,,,1
121719127903312,253201431363961,Directed,6509,,,1
121719127903312,296866290361178,Directed,6510,,,1
121719127903312,296735527041243,Directed,6511,,,1
121719127903312,214260285330364,Directed,6512,,,1
121719127903312,343383432352003,Directed,6513,,,1
121719127903312,253534354688789,Directed,6514,,,1
121719127903312,371145186235907,Directed,6515,,,1
121719127903312,103508716378915,Directed,6516,,,1
121719127903312,129600723756535,Directed,6517,,,1
121719127903312,158286187593737,Directed,6518,,,1
121719127903312,137268559650634,Directed,6519,,,1
121719127903312,123503367687250,Directed,6520,,,1
121719127903312,34767149008,Directed,6521,,,1
121719127903312,205879976105633,Directed,6522,,,1
121719127903312,275363719765,Directed,6523,,,1
277235069114536,682465328448639,Directed,6524,,,1
277235069114536,157797730980547,Directed,6525,,,1
277235069114536,1408474549421296,Directed,6526,,,1
277235069114536,136659463030729,Directed,6527,,,1
277235069114536,334124272964,Directed,6528,,,1
277235069114536,176629862359769,Directed,6529,,,1
277235069114536,464494376914217,Directed,6530,,,1
277235069114536,127128043964568,Directed,6531,,,1
277235069114536,457934517637126,Directed,6532,,,1
277235069114536,110639758966172,Directed,6533,,,1
277235069114536,34767149008,Directed,6534,,,1
277235069114536,283048951715725,Directed,6535,,,1
277235069114536,112836955449317,Directed,6536,,,1
277235069114536,150458721659574,Directed,6537,,,1
277235069114536,165878254250,Directed,6538,,,1
307764165930197,165878254250,Directed,6539,,,1
307764165930197,1735283530041434,Directed,6540,,,1
307764165930197,34767149008,Directed,6541,,,1
307764165930197,51491238316,Directed,6542,,,1
307764165930197,125874504101787,Directed,6543,,,1
307764165930197,108421625845506,Directed,6544,,,1
192146734187983,205095032857458,Directed,6545,,,1
192146734187983,443433222405379,Directed,6546,,,1
192146734187983,225867107444247,Directed,6547,,,1
413076465393156,205095032857458,Directed,6548,,,1
413076465393156,63317898464,Directed,6549,,,1
413076465393156,260833087368590,Directed,6550,,,1
413076465393156,225867107444247,Directed,6551,,,1
413076465393156,34767149008,Directed,6552,,,1
413076465393156,390888790965162,Directed,6553,,,1
413076465393156,455822871116111,Directed,6554,,,1
413076465393156,155636824499047,Directed,6555,,,1
228207200559813,205095032857458,Directed,6556,,,1
228207200559813,80303969429,Directed,6557,,,1
228207200559813,357471934375146,Directed,6558,,,1
228207200559813,51491238316,Directed,6559,,,1
228207200559813,226380994085115,Directed,6560,,,1
228207200559813,252862098066707,Directed,6561,,,1
228207200559813,155636824499047,Directed,6562,,,1
228207200559813,125812010789588,Directed,6563,,,1
228207200559813,112836955449317,Directed,6564,,,1
228207200559813,130720146953029,Directed,6565,,,1
228207200559813,253590865334,Directed,6566,,,1
228207200559813,138315759516785,Directed,6567,,,1
228207200559813,34767149008,Directed,6568,,,1
228207200559813,225867107444247,Directed,6569,,,1
228207200559813,21466516537,Directed,6570,,,1
228207200559813,63317898464,Directed,6571,,,1
228207200559813,157348085010,Directed,6572,,,1
228207200559813,152117754894409,Directed,6573,,,1
228207200559813,220237448034527,Directed,6574,,,1
288469724526795,225867107444247,Directed,6575,,,1
288469724526795,205095032857458,Directed,6576,,,1
288469724526795,157219520977884,Directed,6577,,,1
288469724526795,346964558768174,Directed,6578,,,1
130720146953029,134788739899273,Directed,6579,,,1
130720146953029,21466516537,Directed,6580,,,1
130720146953029,124283100972683,Directed,6581,,,1
130720146953029,104720489592134,Directed,6582,,,1
130720146953029,51491238316,Directed,6583,,,1
130720146953029,104164719620229,Directed,6584,,,1
130720146953029,112836955449317,Directed,6585,,,1
130720146953029,189164857768163,Directed,6586,,,1
130720146953029,160764376524,Directed,6587,,,1
130720146953029,34767149008,Directed,6588,,,1
130720146953029,150440638303234,Directed,6589,,,1
130720146953029,167360828952,Directed,6590,,,1
130720146953029,156993291020256,Directed,6591,,,1
130720146953029,182741658427358,Directed,6592,,,1
130720146953029,138315759516785,Directed,6593,,,1
243632385677295,374809010319,Directed,6594,,,1
243632385677295,195923199514,Directed,6595,,,1
243632385677295,585185521500070,Directed,6596,,,1
243632385677295,345491375549268,Directed,6597,,,1
243632385677295,108538279186035,Directed,6598,,,1
243632385677295,314118331960700,Directed,6599,,,1
243632385677295,203999956301716,Directed,6600,,,1
243632385677295,205095032857458,Directed,6601,,,1
243632385677295,159158590886384,Directed,6602,,,1
243632385677295,261518774014039,Directed,6603,,,1
243632385677295,1391129074436642,Directed,6604,,,1
243632385677295,136086673179064,Directed,6605,,,1
243632385677295,291981867486977,Directed,6606,,,1
243632385677295,159411297001,Directed,6607,,,1
243632385677295,115536151869534,Directed,6608,,,1
243632385677295,309849335755951,Directed,6609,,,1
243632385677295,263391853700567,Directed,6610,,,1
243632385677295,181200461932644,Directed,6611,,,1
243632385677295,205879976105633,Directed,6612,,,1
243632385677295,99158093147,Directed,6613,,,1
243632385677295,110767978989316,Directed,6614,,,1
243632385677295,1404150473144190,Directed,6615,,,1
243632385677295,457934517637126,Directed,6616,,,1
243632385677295,131104023700342,Directed,6617,,,1
243632385677295,208966514625,Directed,6618,,,1
243632385677295,200526726682876,Directed,6619,,,1
243632385677295,425425190912249,Directed,6620,,,1
243632385677295,379083958839440,Directed,6621,,,1
243632385677295,434442736640539,Directed,6622,,,1
243632385677295,53506208350,Directed,6623,,,1
243632385677295,253534354688789,Directed,6624,,,1
243632385677295,289645841147319,Directed,6625,,,1
243632385677295,105090206230520,Directed,6626,,,1
243632385677295,598497313498421,Directed,6627,,,1
243632385677295,417047358383778,Directed,6628,,,1
243632385677295,236856329721874,Directed,6629,,,1
243632385677295,109994175696935,Directed,6630,,,1
243632385677295,270577976380974,Directed,6631,,,1
243632385677295,123503367687250,Directed,6632,,,1
243632385677295,116718868416646,Directed,6633,,,1
243632385677295,181034378591589,Directed,6634,,,1
243632385677295,200904573282726,Directed,6635,,,1
243632385677295,144372525626474,Directed,6636,,,1
243632385677295,174863049281728,Directed,6637,,,1
243632385677295,66207662196,Directed,6638,,,1
243632385677295,113593505339418,Directed,6639,,,1
243632385677295,439541762799011,Directed,6640,,,1
243632385677295,116095621800019,Directed,6641,,,1
243632385677295,106341799403090,Directed,6642,,,1
243632385677295,31024065961,Directed,6643,,,1
243632385677295,30577197161,Directed,6644,,,1
243632385677295,108421625845506,Directed,6645,,,1
243632385677295,114775005201526,Directed,6646,,,1
243632385677295,106164806088511,Directed,6647,,,1
243632385677295,198686230002,Directed,6648,,,1
243632385677295,176629862359769,Directed,6649,,,1
243632385677295,253590865334,Directed,6650,,,1
243632385677295,16491263634,Directed,6651,,,1
243632385677295,61213649618,Directed,6652,,,1
243632385677295,158807670824503,Directed,6653,,,1
243632385677295,110718048955563,Directed,6654,,,1
243632385677295,178128582197141,Directed,6655,,,1
243632385677295,169987599723738,Directed,6656,,,1
243632385677295,165878254250,Directed,6657,,,1
243632385677295,138972802529,Directed,6658,,,1
243632385677295,217355838296797,Directed,6659,,,1
243632385677295,169575423053814,Directed,6660,,,1
243632385677295,814755701999317,Directed,6661,,,1
243632385677295,228298730528930,Directed,6662,,,1
243632385677295,258226744254030,Directed,6663,,,1
243632385677295,115169721851741,Directed,6664,,,1
243632385677295,160764376524,Directed,6665,,,1
243632385677295,193036497390707,Directed,6666,,,1
243632385677295,104164719620229,Directed,6667,,,1
243632385677295,198899023476477,Directed,6668,,,1
243632385677295,152117754894409,Directed,6669,,,1
243632385677295,254469721279813,Directed,6670,,,1
243632385677295,136659463030729,Directed,6671,,,1
243632385677295,214363211907911,Directed,6672,,,1
243632385677295,682465328448639,Directed,6673,,,1
243632385677295,182418898478863,Directed,6674,,,1
243632385677295,23200868598,Directed,6675,,,1
243632385677295,272538349488974,Directed,6676,,,1
243632385677295,175457055829249,Directed,6677,,,1
243632385677295,110639758966172,Directed,6678,,,1
243632385677295,449881680467,Directed,6679,,,1
243632385677295,283048951715725,Directed,6680,,,1
243632385677295,119677581444554,Directed,6681,,,1
243632385677295,217922684955583,Directed,6682,,,1
243632385677295,252862098066707,Directed,6683,,,1
243632385677295,167360828952,Directed,6684,,,1
243632385677295,29092950651,Directed,6685,,,1
243632385677295,240195336721,Directed,6686,,,1
243632385677295,106750336037967,Directed,6687,,,1
243632385677295,21466516537,Directed,6688,,,1
243632385677295,154070564639988,Directed,6689,,,1
243632385677295,256750954850,Directed,6690,,,1
243632385677295,174750465922802,Directed,6691,,,1
243632385677295,150458721659574,Directed,6692,,,1
243632385677295,155636824499047,Directed,6693,,,1
243632385677295,38086600355,Directed,6694,,,1
243632385677295,203354723030667,Directed,6695,,,1
243632385677295,106246576065447,Directed,6696,,,1
243632385677295,226130625557,Directed,6697,,,1
243632385677295,371120078600,Directed,6698,,,1
243632385677295,127128043964568,Directed,6699,,,1
243632385677295,130720146953029,Directed,6700,,,1
243632385677295,168667939825585,Directed,6701,,,1
243632385677295,182741658427358,Directed,6702,,,1
243632385677295,150440638303234,Directed,6703,,,1
243632385677295,189164857768163,Directed,6704,,,1
243632385677295,156993291020256,Directed,6705,,,1
243632385677295,134788739899273,Directed,6706,,,1
243632385677295,124283100972683,Directed,6707,,,1
243632385677295,237166309652686,Directed,6708,,,1
243632385677295,126545974046623,Directed,6709,,,1
243632385677295,356479139428,Directed,6710,,,1
243632385677295,104720489592134,Directed,6711,,,1
243632385677295,112836955449317,Directed,6712,,,1
243632385677295,33851262136,Directed,6713,,,1
243632385677295,96599902887,Directed,6714,,,1
243632385677295,187094717986711,Directed,6715,,,1
243632385677295,299576363444623,Directed,6716,,,1
243632385677295,80303969429,Directed,6717,,,1
243632385677295,34767149008,Directed,6718,,,1
243632385677295,142456715777578,Directed,6719,,,1
243632385677295,125093354214792,Directed,6720,,,1
243632385677295,138315759516785,Directed,6721,,,1
243632385677295,149628338425878,Directed,6722,,,1
243632385677295,51491238316,Directed,6723,,,1
236856329721874,916158401856026,Directed,6724,,,1
236856329721874,34767149008,Directed,6725,,,1
236856329721874,168667939825585,Directed,6726,,,1
236856329721874,112836955449317,Directed,6727,,,1
236856329721874,190437687666949,Directed,6728,,,1
236856329721874,134788739899273,Directed,6729,,,1
236856329721874,243632385677295,Directed,6730,,,1
236856329721874,51491238316,Directed,6731,,,1
236856329721874,127128043964568,Directed,6732,,,1
455822871116111,343221755869610,Directed,6733,,,1
455822871116111,1548007838809151,Directed,6734,,,1
455822871116111,34562992774,Directed,6735,,,1
455822871116111,116750115017682,Directed,6736,,,1
455822871116111,258770627975,Directed,6737,,,1
455822871116111,112049495511905,Directed,6738,,,1
455822871116111,330655783016,Directed,6739,,,1
455822871116111,254413128063777,Directed,6740,,,1
455822871116111,663225047075199,Directed,6741,,,1
455822871116111,289645841147319,Directed,6742,,,1
455822871116111,453962108066974,Directed,6743,,,1
455822871116111,147177015442032,Directed,6744,,,1
455822871116111,252321734793575,Directed,6745,,,1
455822871116111,108538279186035,Directed,6746,,,1
455822871116111,1380673955498232,Directed,6747,,,1
455822871116111,252598331536125,Directed,6748,,,1
455822871116111,157219520977884,Directed,6749,,,1
455822871116111,110103032422075,Directed,6750,,,1
455822871116111,228207200559813,Directed,6751,,,1
455822871116111,413076465393156,Directed,6752,,,1
455822871116111,50997736442,Directed,6753,,,1
455822871116111,281979475252745,Directed,6754,,,1
455822871116111,419145261532547,Directed,6755,,,1
455822871116111,148659698584139,Directed,6756,,,1
455822871116111,125024854112,Directed,6757,,,1
455822871116111,375093085934260,Directed,6758,,,1
455822871116111,452175194860581,Directed,6759,,,1
455822871116111,205095032857458,Directed,6760,,,1
455822871116111,180787945297062,Directed,6761,,,1
455822871116111,350307608365315,Directed,6762,,,1
455822871116111,259071070811691,Directed,6763,,,1
455822871116111,225867107444247,Directed,6764,,,1
455822871116111,34767149008,Directed,6765,,,1
455822871116111,252862098066707,Directed,6766,,,1
455822871116111,234175446622335,Directed,6767,,,1
455822871116111,63317898464,Directed,6768,,,1
455822871116111,455803991127153,Directed,6769,,,1
455822871116111,176684735737482,Directed,6770,,,1
455822871116111,123705415670,Directed,6771,,,1
455822871116111,190437687666949,Directed,6772,,,1
455822871116111,183060435149694,Directed,6773,,,1
455822871116111,155636824499047,Directed,6774,,,1
455822871116111,136659463030729,Directed,6775,,,1
455822871116111,263391853700567,Directed,6776,,,1
455822871116111,107367862686045,Directed,6777,,,1
455822871116111,361116597273539,Directed,6778,,,1
257820684262047,112836955449317,Directed,6779,,,1
257820684262047,34767149008,Directed,6780,,,1
257820684262047,176629862359769,Directed,6781,,,1
257820684262047,119677581444554,Directed,6782,,,1
