Id,Label,timeset,username,category,post_activity,fan_count,talking_about_count,users_can_post,link,,,,
3.60541E+14,EscueladeHumanidadesyEducaciónCampusEstadodeMéxico,,ehe.cem,College&University,0.03,5244,27,yes,https://www.facebook.com/ehe.cem/,,,,
2.53704E+14,TyP&Art.,,typandart,Media/NewsCompany,0.03,5248,28,yes,https://www.facebook.com/typandart/,,,,
1.52032E+15,ReclutamientoBorregosMéxico,,reclutamientoborregosmexico,SchoolSportsTeam,0.01,5316,83,yes,https://www.facebook.com/reclutamientoborregosmexico/,,,,
1.61825E+14,"LaCasonadelBanco,HotelBoutique",,,Hotel,0,5320,4,yes,https://www.facebook.com/La-Casona-del-Banco-Hotel-Boutique-161824573855634/,,,,
3.03252E+14,FuckUpNightsMonterrey,,funmonterrey,Community,0.01,5384,11,yes,https://www.facebook.com/funmonterrey/,,,,
1.62395E+14,Playersoflife-Revista:León,,PLAYERS.leon,CorporateOffice,0.02,5392,91,yes,https://www.facebook.com/PLAYERS.leon/,,,,
2.80372E+14,Biblionautas,,biblionautas.mx,Education,0,5400,4,yes,https://www.facebook.com/biblionautas.mx/,,,,
1.81034E+14,MotusFluo-Parkour&Freerunning,,motusfluo,SportsClub,0.01,5429,130,yes,https://www.facebook.com/motusfluo/,,,,
1.37374E+14,Brillamont,,Brillamont,PrivateSchool,0.03,5431,82,no,https://www.facebook.com/Brillamont/,,,,
1.4336E+15,FumecMéxicoEstadosUnidos,,fumec.org,Non-GovernmentalOrganization(NGO),0.07,5459,218,yes,https://www.facebook.com/fumec.org/,,,,
3.86826E+14,MICASAEMIS,,micasaemis,News&MediaWebsite,0.07,5465,30,yes,https://www.facebook.com/micasaemis/,,,,
1.99255E+14,SeliderMexicali,,selider.mexicali.osc,NonprofitOrganization,0.02,5484,11,no,https://www.facebook.com/selider.mexicali.osc/,,,,
1.58494E+15,FestivaldelLectorJoven,,lectorjovenfestival,NonprofitOrganization,0,5501,3,yes,https://www.facebook.com/lectorjovenfestival/,,,,
2.78733E+14,"ColegioAlfonsinodeSanPedro,A.C.",,colegioalfonsino,PrivateSchool,0.04,5600,480,yes,https://www.facebook.com/colegioalfonsino/,,,,
1.81308E+11,MillerCenterforSocialEntrepreneurship,,millersocent,SocialService,0.02,5607,47,yes,https://www.facebook.com/millersocent/,,,,
4.28019E+14,PrepaTecCuernavaca,,prepateccuerna,JuniorHighSchool,0.02,5616,39,yes,https://www.facebook.com/prepateccuerna/,,,,
1.48491E+14,JeromeSingletonJr.,,JeromeSingletonJr,Athlete,0,5640,4,yes,https://www.facebook.com/JeromeSingletonJr/,,,,
6.6697E+14,EmbajadadeMéxicoenEspaña,,embamexespana,Consulate&Embassy,0.07,5726,131,no,https://www.facebook.com/embamexespana/,,,,
1.50459E+14,PrepaTecQuerétaro,,prepatecqro,HighSchool,0.03,5745,47,yes,https://www.facebook.com/prepatecqro/,,,,
3.57492E+14,PromotoresUniversitariosdeDerechosHumanos-CapítuloUANL,,promotores.uanl,College&University,0.01,5770,6,yes,https://www.facebook.com/promotores.uanl/,,,,
3.16256E+14,OpenMusic,,OpenMusicMx,Broadcasting&MediaProductionCompany,0,5770,4,yes,https://www.facebook.com/OpenMusicMx/,,,,
2.56003E+14,Salud360º,,salud360mty,Product/Service,0,5772,6,yes,https://www.facebook.com/salud360mty/,,,,
1.24283E+14,EscueladeArquitecturaArteyDiseño-CampusMonterrey,,eaad.mty,College&University,0.02,5789,41,no,https://www.facebook.com/eaad.mty/,,,,
2.10264E+14,Mid&Low,,midnlow,Musician/Band,0,5797,0,yes,https://www.facebook.com/midnlow/,,,,
2.95439E+14,FEUDEM,,FEUDEM,Organization,0.01,5835,4,yes,https://www.facebook.com/FEUDEM/,,,,
1.28033E+14,MIMEC,,mimecmty,NonprofitOrganization,0.05,5839,34,yes,https://www.facebook.com/mimecmty/,,,,
1.69575E+14,CVCCampusMonterrey,,CVCcampusmonterrey,College&University,0.03,5861,84,yes,https://www.facebook.com/CVCcampusmonterrey/,,,,
1.13585E+14,NewVenturesMéxico,,newventuresmexico,NonprofitOrganization,0.03,5906,141,no,https://www.facebook.com/newventuresmexico/,,,,
3.108E+14,UnideaUANL,,uanlunidea,College&University,0.01,5912,3,yes,https://www.facebook.com/uanlunidea/,,,,
6.05577E+14,Dondehayretas,,Dondehayretas,SportsLeague,0.01,6056,2,yes,https://www.facebook.com/Dondehayretas/,,,,
4.17047E+14,PrepaTecenLaguna,,prepatec.campuslaguna,HighSchool,0.03,6081,123,yes,https://www.facebook.com/prepatec.campuslaguna/,,,,
1.58808E+14,ConsejodeAccionesporMexico(CAM),,cam.mty,NonprofitOrganization,0.01,6115,40,yes,https://www.facebook.com/cam.mty/,,,,
1.50441E+14,ConsejodeComunidadesyCapítulosEstudiantiles-CCE,,CCEfeitesm,YouthOrganization,0.01,6143,83,yes,https://www.facebook.com/CCEfeitesm/,,,,
1.35904E+14,EdgarMontalvoEscamilla,,Phd.Edgar.Montalvo,Teacher,0.03,6156,52,yes,https://www.facebook.com/Phd.Edgar.Montalvo/,,,,
3.73523E+14,FacultadDeArtesEscénicas,,FAE.UANL,College&University,0.03,6161,32,yes,https://www.facebook.com/FAE.UANL/,,,,
3.07245E+14,MayinPikin,,mayinpikin,Food&BeverageCompany,0.01,6169,19,yes,https://www.facebook.com/mayinpikin/,,,,
1.31104E+14,TecnológicodeMonterreySedeCancún,,ITESMSedeCancun,PrivateSchool,0.02,6193,25,yes,https://www.facebook.com/ITESMSedeCancun/,,,,
1.8331E+14,ArteyCulturaCEM,,ArteYCulturaCEM,MusicProductionStudio,0.03,6195,39,yes,https://www.facebook.com/ArteYCulturaCEM/,,,,
5.97425E+14,NearsoftJobs,,nearsoftjobs,ComputerCompany,0.02,6200,118,yes,https://www.facebook.com/nearsoftjobs/,,,,
5.52018E+14,SabesqueeresEXATEC,,eresexatec,EntertainmentWebsite,0.01,6206,283,yes,https://www.facebook.com/eresexatec/,,,,
1.22742E+14,"HanzeUniversityofAppliedSciences,Groningen",,HanzeUAS,College&University,0.03,6216,62,yes,https://www.facebook.com/HanzeUAS/,,,,
4.45928E+14,MindCET,,MindCET,EducationalResearchCenter,0.03,6255,71,yes,https://www.facebook.com/MindCET/,,,,
2.02727E+14,BurningThroughPages,,BurningThroughPages,CharityOrganization,0,6257,16,yes,https://www.facebook.com/BurningThroughPages/,,,,
1.25093E+14,TecMtyAlerta,,TecMtyAlerta,Software,0,6263,1,yes,https://www.facebook.com/TecMtyAlerta/,,,,
2.79359E+14,FUSIONA,,FUSIONA9,Education,0.02,6267,2,yes,https://www.facebook.com/FUSIONA9/,,,,
4.44007E+14,FixiónNarradores,,FIXION,Publisher,0.02,6282,8,yes,https://www.facebook.com/FIXION/,,,,
1.33203E+11,Aldiko,,aldikobookreader,AppPage,0,6286,9,yes,https://www.facebook.com/aldikobookreader/,,,,
2.60819E+14,CreaciónyDesarrollodeEmpresasCampusGDL,,creaciontecgdl,Education,0.03,6301,9,yes,https://www.facebook.com/creaciontecgdl/,,,,
1.67101E+14,SuperaAC,,SuperaAC,Community,0.01,6314,9,yes,https://www.facebook.com/SuperaAC/,,,,
1.95036E+14,ProgramasInternacionalesTecnológicodeMonterrey,,ProgramasInternacionalesTec,School,0.01,6314,185,yes,https://www.facebook.com/ProgramasInternacionalesTec/,,,,
3.8178E+14,AutoridadDelEspacioPúblico,,aep.cdmx,GovernmentOrganization,0.03,6342,15,yes,https://www.facebook.com/aep.cdmx/,,,,
1.54131E+14,TheBeatle,,,Interest,0,6371,0,no,https://www.facebook.com/pages/The-Beatle/154130677953075,,,,
1.33688E+14,CanacoMonterrey,,canacomonterrey,Organization,0.22,6389,565,yes,https://www.facebook.com/canacomonterrey/,,,,
1.38218E+15,FeriadelLibroUsado,,fluferiadellibrousado,Organization,0,6450,4,yes,https://www.facebook.com/fluferiadellibrousado/,,,,
2.20299E+14,InstitutodeEmprendimientoEugenioGarzaLagüera,,IEEGL,Education,0.01,6602,19,yes,https://www.facebook.com/IEEGL/,,,,
4.70331E+14,FondoUnido-UnitedWayMéxico,,FondoUnidoMx,Non-GovernmentalOrganization(NGO),0.06,6611,129,no,https://www.facebook.com/FondoUnidoMx/,,,,
1.96248E+14,TecdeMonterreyCampusCiudadObregón,,tecdemonterreycob,CommunityCollege,0.03,6637,27,no,https://www.facebook.com/tecdemonterreycob/,,,,
84395349915,MATACANES,,mty.matacanes,TravelService,0,6660,11,yes,https://www.facebook.com/mty.matacanes/,,,,
1.86015E+14,ElRecetarioFinanciero,,elrecetariofinanciero,Education,0.01,6673,13,yes,https://www.facebook.com/elrecetariofinanciero/,,,,
1.12053E+14,ElDiez,,,TVShow,0,6731,5,yes,https://www.facebook.com/El-Diez-112053065560080/,,,,
3.52877E+14,JóvenesconRumbo,,ProgramaJcR,Community,0.02,6789,51,yes,https://www.facebook.com/ProgramaJcR/,,,,
1.46959E+15,PTM,,PTMSolutions,Company,0.01,6842,7,yes,https://www.facebook.com/PTMSolutions/,,,,
1.98828E+14,EKACowork&Business,,ekacowork,BusinessService,0.02,6867,49,yes,https://www.facebook.com/ekacowork/,,,,
1.44561E+15,PROMagazineLeón,,proleonmx,Magazine,0.04,6885,14,yes,https://www.facebook.com/proleonmx/,,,,
3.51693E+11,PeriodicoElPorvenir,,,News&MediaWebsite,0,6886,12,no,https://www.facebook.com/Periodico-El-Porvenir-351692666730/,,,,
1.8847E+14,EOscarVideo-Awards,,EOE3Mexico,Community,0,6965,3,no,https://www.facebook.com/EOE3Mexico/,,,,
3.46593E+14,UniversidadTecmilenio,,tecmilenioguadalupe,College&University,0.03,7002,428,yes,https://www.facebook.com/tecmilenioguadalupe/,,,,
1.16085E+14,UniversidadTecmilenio,,TecmilenioSanNicolas,College&University,0.02,7015,321,yes,https://www.facebook.com/TecmilenioSanNicolas/,,,,
1.19674E+14,TochitoyAmericanoenimagen,,TochitoEnImagen,Camera/Photo,0.02,7111,9,yes,https://www.facebook.com/TochitoEnImagen/,,,,
7.05653E+14,BusChallenge,,BusChallenge1,Community,0.03,7129,4,yes,https://www.facebook.com/BusChallenge1/,,,,
5.37227E+14,ChicaAboutTown,,ChicaAboutTown,EntertainmentWebsite,0.03,7168,83,yes,https://www.facebook.com/ChicaAboutTown/,,,,
4.52423E+14,ForoInternacionaldeFormaciónCorporativa,,ITESM.FormacionCorporativa,Education,0,7169,2,yes,https://www.facebook.com/ITESM.FormacionCorporativa/,,,,
3.13611E+14,Biofase,,biofasemexico,PlasticFabricator,0,7189,71,yes,https://www.facebook.com/biofasemexico/,,,,
1.8122E+14,JAMorelos,,jamorelos.org,Non-GovernmentalOrganization(NGO),0.01,7199,9,yes,https://www.facebook.com/jamorelos.org/,,,,
6.29202E+14,ZonaNeutral,,ZonaNeutralMEX,Media/NewsCompany,0.03,7211,4,yes,https://www.facebook.com/ZonaNeutralMEX/,,,,
1.24904E+14,InstitutoNacionaldeElectricidadyEnergíasLimpias,,ineel.mx,Community,0.03,7225,281,yes,https://www.facebook.com/ineel.mx/,,,,
5.40366E+14,SimplementedeliCuernavaca,,SimplementedeliCuernavaca,Restaurant,0.06,7250,207,yes,https://www.facebook.com/SimplementedeliCuernavaca/,,,,
74720697762,PrepaUDEM,,PrepaUDEM,HighSchool,0.02,7305,176,yes,https://www.facebook.com/PrepaUDEM/,,,,
2.55261E+14,"MásMúsica,MenosBalasGuadalajara",,masmusicamenosbalasguadalajara,Non-GovernmentalOrganization(NGO),0.14,7336,29,yes,https://www.facebook.com/masmusicamenosbalasguadalajara/,,,,
1.59127E+14,EnactusUDEM,,enactusudem,NonprofitOrganization,0,7351,2,yes,https://www.facebook.com/enactusudem/,,,,
1.68362E+15,IdeasEntreAmigos,,ideasentreamigos,PersonalBlog,0.01,7353,46,yes,https://www.facebook.com/ideasentreamigos/,,,,
1.45718E+15,PatrimoniodeNuevoLeón,,PatrimoniodeNL,CommunityOrganization,0.06,7367,217,yes,https://www.facebook.com/PatrimoniodeNL/,,,,
2.0459E+14,CoparmexNuevoLeón,,CoparmexNL,Sports&Recreation,0.01,7396,48,yes,https://www.facebook.com/CoparmexNL/,,,,
1.24511E+14,TEEB4me,,TEEB4me,Community,0,7464,12,yes,https://www.facebook.com/TEEB4me/,,,,
4.2314E+14,UlisesAguilarNahle,,conferenciasUAN,PublicFigure,0.02,7481,17,no,https://www.facebook.com/conferenciasUAN/,,,,
2.5447E+14,UniversiadaNacional2012,,,Organization,0,7488,7,yes,https://www.facebook.com/Universiada-Nacional-2012-254469721279813/,,,,
1.83658E+14,RenaceA.B.P.,,renaceabp,Non-GovernmentalOrganization(NGO),0.02,7500,217,yes,https://www.facebook.com/renaceabp/,,,,
1.42553E+14,SELIDER,,SELIDER,YouthOrganization,0.01,7573,86,yes,https://www.facebook.com/SELIDER/,,,,
1.15081E+14,CONABIO,,,Interest,0,7639,0,no,https://www.facebook.com/pages/CONABIO/115081148505832,,,,
1.19678E+14,IncubadorasSociales,,IncubadorasSociales,Education,0.01,7668,6,no,https://www.facebook.com/IncubadorasSociales/,,,,
5.93496E+14,DharmaMushrooms,,dharmamushrooms,BiotechnologyCompany,0,7725,8,yes,https://www.facebook.com/dharmamushrooms/,,,,
19673334536,AmericanSchoolFoundation,,TheAmericanSchoolFoundation,CampusBuilding,0.03,7726,265,yes,https://www.facebook.com/TheAmericanSchoolFoundation/,,,,
1.4718E+15,"SecretaríadeInnovación,CienciayDesarrolloTecnológico.Michoacán",,SICDET,GovernmentOrganization,0.06,7756,40,yes,https://www.facebook.com/SICDET/,,,,
5.99125E+14,MaruanSotoAntaki,,maruansotoantaki,Writer,0.01,7774,173,yes,https://www.facebook.com/maruansotoantaki/,,,,
1.17727E+14,IñigodelaSerna,,,Politician,0,7786,25,no,https://www.facebook.com/Iñigo-de-la-Serna-117727151619588/,,,,
1.5706E+11,TEDxChennai,,TEDxChennai,NonprofitOrganization,0.04,7802,148,yes,https://www.facebook.com/TEDxChennai/,,,,
2.89229E+14,WorldBusinessCouncilforSustainableDevelopment(WBCSD),,WBCSD,EnvironmentalConservationOrganization,0,7830,17,yes,https://www.facebook.com/WBCSD/,,,,
42495086330,AndrésNeuman,,neuman.andres,Writer,0.01,7880,55,yes,https://www.facebook.com/neuman.andres/,,,,
4.60822E+14,CardioChavitos,,CardioChavitos,CharityOrganization,0.04,7920,49,yes,https://www.facebook.com/CardioChavitos/,,,,
6.53895E+14,devhr.mx,,devhrmx,Community,0.28,7923,621,yes,https://www.facebook.com/devhrmx/,,,,
1.42149E+14,MundoPalabras,,mpmundopalabras,LocalBusiness,0.11,7963,166,yes,https://www.facebook.com/mpmundopalabras/,,,,
2.12811E+14,PDF,,PDFOnFanpage,AppPage,0,8023,2,no,https://www.facebook.com/PDFOnFanpage/,,,,
3.7112E+11,ProgramasInternacionalesCampusMonterrey,,PICampusMonterrey,College&University,0.02,8080,122,yes,https://www.facebook.com/PICampusMonterrey/,,,,
5.67792E+14,ANSPAC,,anspac.oficial,NonprofitOrganization,0.04,8103,548,yes,https://www.facebook.com/anspac.oficial/,,,,
1.03969E+14,IncubadoradeEmpresasITESMCampusMonterrey,,incubadoratecmty,Product/Service,0.05,8164,96,yes,https://www.facebook.com/incubadoratecmty/,,,,
31024065961,"Dr.AlbertoBustaniAdem,RectorZMMTecnologicodeMonterrey2001-2010",,Dr.Alberto.Bustani,Community,0,8172,28,yes,https://www.facebook.com/Dr.Alberto.Bustani/,,,,
1.57348E+11,TheHungerProjectMexico,,THPMexico,NonprofitOrganization,0.05,8287,373,yes,https://www.facebook.com/THPMexico/,,,,
2.37166E+14,ServicioSocialCampusMonterrey,,SSCMty,SocialService,0.03,8312,157,yes,https://www.facebook.com/SSCMty/,,,,
2.43632E+14,EscueladeIngenieríayTIdelTecnológicodeMonterreyCampusMonterrey,,eitimty,College&University,0.01,8361,15,yes,https://www.facebook.com/eitimty/,,,,
1.10814E+14,CleantechChallengeMéxico,,CleantechMX,Organization,0.05,8412,251,yes,https://www.facebook.com/CleantechMX/,,,,
3.25191E+14,JorgeMoralesBarud,,jorgemoralesbarud,Politician,0,8459,0,yes,https://www.facebook.com/jorgemoralesbarud/,,,,
1.0509E+14,TecnológicodeMonterreyCampusZacatecas,,TecMtyZacatecas,HighSchool,0.04,8490,99,yes,https://www.facebook.com/TecMtyZacatecas/,,,,
3.99613E+14,CentroIntegraldeArmoníayCrecimiento,,CIAC.sanpedro,Education,0.03,8571,191,no,https://www.facebook.com/CIAC.sanpedro/,,,,
1.51571E+15,Innovationmcc,,InnovationMCC,Media/NewsCompany,0.05,8590,19,yes,https://www.facebook.com/InnovationMCC/,,,,
1.54621E+14,GlobalEntrepreneurshipWeekMexico,,GEWMexico,NonprofitOrganization,0,8593,4,yes,https://www.facebook.com/GEWMexico/,,,,
5.59557E+14,AsociacióndeEmpresariasAMEEE/ILAC,,AsociacionDeEmpresariasAMEEE,NonprofitOrganization,0.03,8644,27,yes,https://www.facebook.com/AsociacionDeEmpresariasAMEEE/,,,,
2.70578E+14,PrepaTecGuadalajara,,PrepaTecGDL,JuniorHighSchool,0.03,8653,261,yes,https://www.facebook.com/PrepaTecGDL/,,,,
2.90125E+14,UANLSustentable,,UANLSustentable,College&University,0.04,8661,182,yes,https://www.facebook.com/UANLSustentable/,,,,
1.38316E+14,ComitéEjecutivoFEITESM,,feitesm.mty,GovernmentOrganization,0.03,8679,291,yes,https://www.facebook.com/feitesm.mty/,,,,
1.05486E+11,ImpactHubSanFrancisco,,ImpactHubBayArea,SocialClub,0.01,8687,46,yes,https://www.facebook.com/ImpactHubBayArea/,,,,
1.4268E+14,Matacanes,,Matacanesmex,Sports&Recreation,0.02,8739,8,yes,https://www.facebook.com/Matacanesmex/,,,,
3.9939E+14,FundaciónEmpretecArgentina,,fundacion.empretec.argentina,NonprofitOrganization,0.02,8803,138,no,https://www.facebook.com/fundacion.empretec.argentina/,,,,
2.94191E+14,IngenieríaenMecatrónicaITESMCCM,,ingenieriamecatronica.itesmccm,College&University,0,8827,9,yes,https://www.facebook.com/ingenieriamecatronica.itesmccm/,,,,
1.638E+11,LLORENTE&CUENCA,,llorenteycuenca,Company,0.03,8869,142,no,https://www.facebook.com/llorenteycuenca/,,,,
21466516537,DIFUSIONCULTURAL,,ArteyCulturaTec,Performance&EventVenue,0.03,8872,480,yes,https://www.facebook.com/ArteyCulturaTec/,,,,
1.3854E+14,ImpactHubAmsterdam,,ImpactHubAMS,BusinessCenter,0.03,8930,175,yes,https://www.facebook.com/ImpactHubAMS/,,,,
1.70864E+14,AuditorioLuisElizondo,,AuditorioLuisElizondo,PerformanceArtTheatre,0,9037,27,yes,https://www.facebook.com/AuditorioLuisElizondo/,,,,
1.31122E+14,PRISA,,PRISA,BusinessService,0,9052,15,yes,https://www.facebook.com/PRISA/,,,,
9.16158E+14,DavidGarzaSalazar,,DavidGarzaS,PublicFigure,0.01,9155,746,yes,https://www.facebook.com/DavidGarzaS/,,,,
1.38927E+15,Ecü,,ecupormexico,FootwearStore,0.02,9179,206,yes,https://www.facebook.com/ecupormexico/,,,,
8.32396E+14,FvckupNightsCDMX,,funcdmx,Community,0.04,9189,503,yes,https://www.facebook.com/funcdmx/,,,,
2.99576E+14,UniversidadTecmilenio,,,Education,0.03,9192,203,yes,https://www.facebook.com/Universidad-Tecmilenio-299576363444623/,,,,
1.36648E+11,NICMéxico,,NICMexico,BusinessService,0.01,9218,6,yes,https://www.facebook.com/NICMexico/,,,,
3.45754E+14,SalesMarketingForum,,salesmkt,Education,0,9219,3,yes,https://www.facebook.com/salesmkt/,,,,
1.93654E+14,CristinaRiveraGarza,,criveragarza,Author,0.03,9225,258,yes,https://www.facebook.com/criveragarza/,,,,
1.53962E+14,JuventudSanPedro,,juventudsp,GovernmentOrganization,0.02,9250,191,yes,https://www.facebook.com/juventudsp/,,,,
1.08242E+14,BECAArq.MarceloZambrano,,becaarqmz,NonprofitOrganization,0.01,9265,11,yes,https://www.facebook.com/becaarqmz/,,,,
1.56576E+14,LasPalmasEventos,,,Performance&EventVenue,0.06,9338,164,yes,https://www.facebook.com/Las-Palmas-Eventos-156575747731340/,,,,
1.55637E+14,CCMPrepaTec,,Ccmprepatec,CampusBuilding,0.02,9361,105,yes,https://www.facebook.com/Ccmprepatec/,,,,
2.97952E+14,BlueBox,,BlueBoxMx,ConsultingAgency,0.05,9407,86,yes,https://www.facebook.com/BlueBoxMx/,,,,
61286091764,OtherPress,,otherpress,Publisher,0.03,9427,74,yes,https://www.facebook.com/otherpress/,,,,
3.52349E+14,EmbajadadeMéxicoenEstadosUnidos,,EmbamexEUA,Consulate&Embassy,0.03,9448,109,no,https://www.facebook.com/EmbamexEUA/,,,,
1.18707E+14,SemarnatNuevoLeón,,semarnatnuevoleon,GovernmentOrganization,0,9573,9,no,https://www.facebook.com/semarnatnuevoleon/,,,,
1.36659E+14,CONECTA,,ConectaTECmx,Media,0.04,9681,74,yes,https://www.facebook.com/ConectaTECmx/,,,,
5.07193E+14,RetoNaranya,,RetoNaranya,InternetCompany,0,9709,7,yes,https://www.facebook.com/RetoNaranya/,,,,
1.05611E+14,FrancisFukuyama,,,Blogger,0,9793,0,no,https://www.facebook.com/pages/Francis-Fukuyama/105610816139471,,,,
3.29024E+14,BernardoFernándezBef,,BernardoFernandezBef,Artist,0.03,9804,73,yes,https://www.facebook.com/BernardoFernandezBef/,,,,
25109345018,ElizabethShepherd,,elizabethshepherdmusic,Artist,0,9868,7,yes,https://www.facebook.com/elizabethshepherdmusic/,,,,
1.24861E+14,NXTPLabs,,NXTPlabs,InvestmentManagementCompany,0.04,9875,33,yes,https://www.facebook.com/NXTPlabs/,,,,
1.14477E+14,FEDEJAL,,fedejal,NonprofitOrganization,0.01,10009,15,no,https://www.facebook.com/fedejal/,,,,
1.31071E+14,ImpactHubMonterrey,,ImpactHubMonterrey,CommunityOrganization,0.01,10048,16,yes,https://www.facebook.com/ImpactHubMonterrey/,,,,
1.2782E+14,Inmegen,,inmegen,GovernmentOrganization,0.05,10238,356,yes,https://www.facebook.com/inmegen/,,,,
8.72225E+14,MuseoRegionaldeNuevoLeónElObispado,,MuseoelObispado,HistoryMuseum,0.03,10269,67,yes,https://www.facebook.com/MuseoelObispado/,,,,
3.179E+14,"CentroCulturalLoyoladeMonterrey,A.C.",,centroloyolamty,Public&GovernmentService,0.04,10331,679,yes,https://www.facebook.com/centroloyolamty/,,,,
2.47691E+14,PlandeInversiónEducativadelTecdeMonterrey,,PIETecdeMonterrey,Product/Service,0.04,10541,248,yes,https://www.facebook.com/PIETecdeMonterrey/,,,,
1.91679E+14,Arq.HéctorBenavidesFernández,,,Journalist,0.02,10594,40,yes,https://www.facebook.com/Arq-Héctor-Benavides-Fernández-191679177567311/,,,,
1.17424E+11,TextofiliaEdiciones,,TextofiliaEdiciones,Publisher,0.11,10624,534,yes,https://www.facebook.com/TextofiliaEdiciones/,,,,
1.5631E+14,FacultaddeMedicinaVeterinariayZootecnia,,FMVZ.UANL,College&University,0.03,10835,151,yes,https://www.facebook.com/FMVZ.UANL/,,,,
2.81563E+14,AtentaMente,,AtentaMenteMX,Education,0.02,10854,41,yes,https://www.facebook.com/AtentaMenteMX/,,,,
2.41867E+14,TecnológicodeMonterreyenChihuahua,,TECenCHI,Education,0.03,10864,95,no,https://www.facebook.com/TECenCHI/,,,,
1.36471E+14,rOcKaNdrOlL,,,PublicFigure,0,10864,11,yes,https://www.facebook.com/rOcK-aNd-rOlL-136470976369343/,,,,
2.03874E+14,ANUIESdelaRM,,anuies,Library,0.03,10921,104,yes,https://www.facebook.com/anuies/,,,,
3.27762E+14,FacultaddeIngenieríaCivilUANL,,IngenieriaCivil.UANL,CampusBuilding,0.03,10962,108,yes,https://www.facebook.com/IngenieriaCivil.UANL/,,,,
1.67361E+11,NuevaPrensa,,nuevaprensa,News&MediaWebsite,0.03,10990,58,yes,https://www.facebook.com/nuevaprensa/,,,,
1.89105E+14,PrepaUERRE,,prepauerre,JuniorHighSchool,0.01,11054,88,yes,https://www.facebook.com/prepauerre/,,,,
1.54071E+14,ConsejodeAsociacionesRegionalesyExtranjeras(CARE),,caremty,NonprofitOrganization,0.03,11064,120,yes,https://www.facebook.com/caremty/,,,,
5.98698E+14,FábricadeCine,,fabricadecine,MovieTheater,0.05,11115,762,yes,https://www.facebook.com/fabricadecine/,,,,
6.95528E+14,EMPRENDEDORes,,TodosEMPRENDEDORes,NonprofitOrganization,0,11155,16,yes,https://www.facebook.com/TodosEMPRENDEDORes/,,,,
4.98455E+14,CoolSerEstudiante,,CoolSerEstudiante,Community,0,11161,16,yes,https://www.facebook.com/CoolSerEstudiante/,,,,
3.27215E+14,HechoenNuevoLeón,,hecho.en.nl,GovernmentOrganization,0.03,11169,25,yes,https://www.facebook.com/hecho.en.nl/,,,,
1.35299E+11,TecnológicodeMonterreyCampusSaltillo,,TecdeMtySaltillo,School,0.03,11210,264,no,https://www.facebook.com/TecdeMtySaltillo/,,,,
2.59071E+14,EBSCO,,EBSCOInfoServices,Library,0.07,11233,65,yes,https://www.facebook.com/EBSCOInfoServices/,,,,
3.57472E+14,TecnológicodeMonterreyenVeracruz,,TecenVer,Education,0.05,11314,422,no,https://www.facebook.com/TecenVer/,,,,
4.70227E+14,CatapultaFest,,CatapultaFest,Cause,0.01,11427,13,yes,https://www.facebook.com/CatapultaFest/,,,,
2.27268E+14,FundaciónparalasLetrasMexicanas,,FundacionParaLasLetrasMexicanas,NonprofitOrganization,0.01,11456,82,no,https://www.facebook.com/FundacionParaLasLetrasMexicanas/,,,,
2.91982E+14,TecnológicodeMonterreyCampusSonoraNorte,,TecCSN,College&University,0.05,11532,130,no,https://www.facebook.com/TecCSN/,,,,
1.12157E+14,COP16,,COP16,NonprofitOrganization,0,11540,5,no,https://www.facebook.com/COP16/,,,,
1.13508E+14,CarlosMonsiváis,,,PublicFigure,0,11546,20,yes,https://www.facebook.com/Carlos-Monsiváis-113507915335916/,,,,
5.10295E+14,NiñosEnAcción,,ninosenaccion2,Community,0.11,11697,483,no,https://www.facebook.com/ninosenaccion2/,,,,
4.58134E+14,FacultaddeCienciasBiológicasUANL,,BiologiaUANL,College&University,0.03,11730,47,yes,https://www.facebook.com/BiologiaUANL/,,,,
1.61389E+14,PTC,,PTC.Inc,Software,0.06,11784,269,yes,https://www.facebook.com/PTC.Inc/,,,,
1.93583E+14,NationalImmigrantYouthAlliance,,NationalImmigrantYouthAlliance,CommunityOrganization,0,11929,22,yes,https://www.facebook.com/NationalImmigrantYouthAlliance/,,,,
1.42069E+14,InstaxStudio,,instaxstudio,Shopping&Retail,0.01,12015,3,no,https://www.facebook.com/instaxstudio/,,,,
3.43746E+11,ITDPMéxico,,itdpmx,NonprofitOrganization,0.01,12038,13,yes,https://www.facebook.com/itdpmx/,,,,
2.8391E+14,LABANQUETASERESPETA,,LABANQUETASERESPETA,Community,0.01,12130,59,yes,https://www.facebook.com/LABANQUETASERESPETA/,,,,
2.70453E+14,Imbera,,ImberaCooling,Company,0,12160,2,yes,https://www.facebook.com/ImberaCooling/,,,,
2.61519E+14,CentrodeVidayCarreradelTecnológicodeMonterrey,,centrosdevidaycarrera,College&University,0.04,12391,25,no,https://www.facebook.com/centrosdevidaycarrera/,,,,
1.18487E+14,GSEAMéxico-PremioEstudianteEmprendedor,,GSEAMexicoPremioEstudianteEmprendedor,Organization,0.05,12407,51,yes,https://www.facebook.com/GSEAMexicoPremioEstudianteEmprendedor/,,,,
1.95923E+11,TecnológicodeMonterreyenAguascalientes,,TECenAGS,College&University,0.04,12414,122,yes,https://www.facebook.com/TECenAGS/,,,,
1.4923E+15,ElCemefi,,cemefi,Community,0.02,12436,111,yes,https://www.facebook.com/cemefi/,,,,
